id,_title,_description,keywords,_circa,_date created,_material,_width,_height,_depicts,_Lat,_Lon,year,_creator
002054VIAN000,"Praia de Ipanema, morro Dois Irmãos e Pedra da Gávea ao fundo",nan,José Baptista Barreira Vianna,1897 – 1903,N.A.,FOTOGRAFIA/ Papel,15 cm,10 cm,N.A.,-22.988209,-43.193865,1900,José Baptista Barreira Vianna
0071530cx001-02,Igreja de Nossa Senhora de Copacabana,nan,Marc Ferrez,1890 – 1900,N.A.,NEGATIVO/ Vidro,30 cm,15 cm,N.A.,-22.98586,-43.18426299999999,1895,Marc Ferrez
0071530cx001-07,"Pedra do Forte de Copacabana, atual Posto 6, com o Morro Dois Irmãos ao fundo",nan,Marc Ferrez,1895 – 1905,N.A.,NEGATIVO/ Vidro,30 cm,15 cm,N.A.,-22.98614,-43.187236,1900,Marc Ferrez
0071530cx002-10,Enseada de Botafogo,"Vista do Corcovado e da enseada de Botafogo, tomada  de uma das extremidades da praia.",Marc Ferrez,1888 – 1898,N.A.,NEGATIVO/ Vidro,30 cm,15 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q894624"">Botafogo (Bairro)</a>",-22.941359,-43.176733,1893,Marc Ferrez
0071530cx003-01,Vista do Jardim Botânico a partir da estrada do Redentor,nan,Marc Ferrez,1880 – 1890,N.A.,NEGATIVO/ Vidro,30 cm,15 cm,N.A.,-22.953941,-43.23038,1885,Marc Ferrez
0071530cx005-01,Vista da Praça XV de Novembro,O chafariz em destaque foi transferido após a construção da perimetral e atulmente se encontra na praça Mahatma Ghandi.,Marc Ferrez,1900 – 1910,N.A.,NEGATIVO/ Vidro,30 cm,15 cm,N.A.,-22.902693,-43.173867,1905,Marc Ferrez
0071530cx005-07,Vista do Pão de Açucar,Vista do Pão de Açúcar tomado da Floresta da Tijuca.,Marc Ferrez,1880 – 1890,N.A.,NEGATIVO/ Vidro,30 cm,15 cm,N.A.,-22.936241,-43.216598,1885,Marc Ferrez
0071824cx017a-12,Pedra da Gávea,"A Pedra da Gávea é uma montanha monolítica na Floresta da Tijuca, no Rio de Janeiro. Composta por granito e gneisse, a sua altitude é de 842 metros, tornando-se uma das montanhas mais altas do mundo junto de margens oceânicas.",Marc Ferrez,1880 – 1890,N.A.,NEGATIVO/ Vidro,24 cm,18 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q8678"">Rio de Janeiro</a>",-23.011428,-43.297347,1885,Marc Ferrez
0071824cx019-09,"Mercado da Praia do Peixe e, ao fundo, Alfândega","Vista do Mercado da Praia do Peixe, próximo a atual rua do mercado. Foi na Praia do Peixe, que ia originalmente do bairro da Misericórdia até o Arsenal de Marinha, que apareceu o primeiro mercado da cidade, inicialmente ao relento e depois abrigado numa ampla casa desenhada por Grandjean de Montigny. Sua construção teve início em 1825 e ficou pronto somente em 1841. Quando o prefeito  Pereira Passos iniciou as obras de modernização da cidade o mercado primitivo (que já havia sido em parte destruído por um incêndio, em 1904) foi demolido (em 1911) e em seu lugar foi levantado um prédio metálico, construído na Inglaterra e na Bélgica e projetado por Alfredo Azevedo Marques. Com cinco torres metálicas que delimitavam seu espaço, hoje resta apenas uma, na qual funciona um restaurante. Ao lado do mercado havia ainda um cais para a atracação dos barcos peixeiros, construído pelo engenheiro Borja Castro.",Marc Ferrez,1885 – 1895,N.A.,NEGATIVO/ Vidro,24 cm,18 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q10353359"">Praça XV de Novembro</a>",-22.901705,-43.17353,1890,Marc Ferrez
0071824cx036b-02,Cascata Grande da Tijuca,nan,Marc Ferrez,1885 – 1895,N.A.,NEGATIVO/ Vidro,24 cm,18 cm,N.A.,-22.986048,-43.296734000000015,1890,Marc Ferrez
0072137cx006-10,Pão de Açucar,Pão de Açúcar visto da Praia de Botafogo.,Marc Ferrez,1875 – 1885,N.A.,NEGATIVO/ Vidro,37 cm,21 cm,N.A.,-22.946067,-43.181092,1880,Marc Ferrez
0072137cx012-03,Vista de Copacabana,Vista de Copacabana tomada do Leme.,Marc Ferrez,1890 – 1900,N.A.,NEGATIVO/ Vidro,36 cm,20 cm,N.A.,-22.957413,-43.169754,1895,Marc Ferrez
0072137cx014-03,"Vista da Praça XV de Novembro tomada do morro do Castelo, à direita, Igreja de São José e ao fundo a Ilha das Cobras","Vista da Praça XV , Ilha das Cobras, Primeiro de Março, Porto do Rio, Paço Imperial, Ministério da Agricultura, tomada do morro do Castelo. Ao cento, rotunda.",Marc Ferrez,1890 – 1900,N.A.,NEGATIVO/ Vidro,37 cm,21 cm,N.A.,-22.906413,-43.174978,1895,Marc Ferrez
0072137cx014-07,Vista da Prainha e Saúde,nan,Marc Ferrez,1888 – 1898,N.A.,NEGATIVO/ Vidro,37 cm,21 cm,N.A.,-22.899996,-43.194566,1893,Marc Ferrez
0072137cx016-02,"Morro do Pão de Açúcar, Outeiro da Glória e bairro da Glória; vistos de Santa Teresa","Marc Ferrez e outro homem, nâo identificado, aparecem duas vezes na fotografia. Da esquerda para direita, Ferrez é o segundo e o terceiro. Fotografia produzida com câmera panorâmica de varredura.",Marc Ferrez,1880 – 1890,N.A.,NEGATIVO/ Vidro,37 cm,21 cm,N.A.,-22.918425,-43.183282,1885,Marc Ferrez
0072137cx016-11,Outeiro da Glória e Pão de Açúcar; a partir da rua da Glória,nan,Marc Ferrez,1887 – 1897,N.A.,NEGATIVO/ Vidro,37 cm,21 cm,N.A.,-22.918761,-43.177199,1892,Marc Ferrez
0072137cx020-03,"Praia de Copacabana, hoje forte de Copacabana",nan,Marc Ferrez,1885 – 1895,N.A.,NEGATIVO/ Vidro,N.A.,N.A.,N.A.,-22.987499,-43.188429,1890,Marc Ferrez
0072137cx020-04,Vista da Pedra da Gávea e Praia de São Conrado,"Vista da Pedra da Gávea, tomada de São Conrado.",Marc Ferrez,1885 – 1895,N.A.,NEGATIVO/ Vidro,37 cm,20 cm,N.A.,-22.986706,-43.24495999999999,1890,Marc Ferrez
0072430cx013-02,Vista do morro Dois Irmãos e da praia de São Conrado; tomada da Pedra da Gávea,nan,Marc Ferrez,1885 – 1895,N.A.,NEGATIVO/ Vidro,30 cm,24 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q1558720"">Gávea</a>",-22.988691,-43.282855,1890,Marc Ferrez
0072430cx013-05,"Vista das Furnas de Agassiz, ao fundo a Lagoa da Tijuca",nan,Marc Ferrez,1880 – 1890,N.A.,NEGATIVO/ Vidro,30 cm,24 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q14942956"">Tijuca Forest</a>",-22.98176,-43.29323,1885,Marc Ferrez
0073040avulsoscx001e050-01,Praia de Copacabana vista do Leme,"Praia de Copacabana, vista do sopé do morro do Leme.",Marc Ferrez,1885 – 1895,N.A.,NEGATIVO/ Vidro,37 cm,21 cm,N.A.,-22.961561,-43.162679,1890,Marc Ferrez
0073455cx006-01,Panorama do centro do Rio visto do Morro do castelo,nan,Marc Ferrez,1885 – 1895,N.A.,NEGATIVO/ Vidro,55 cm,34 cm,N.A.,-22.905978,-43.174776,1890,Marc Ferrez
007ALA108,"Vista aérea das praias do Leme, Copacabana e Ipanema",nan,Jorge Kfuri,1916 – 1926,N.A.,FOTOGRAFIA/ Papel,16 cm,10.5 cm,N.A.,-22.959438,-43.144493,1921,Jorge Kfuri
013RJ011008,Lagoa Rodrigo de Freitas,"Na Lagoa funcionou o engenho de açúcar d'El Rei, instalado pelo Governador Antônio Salema depois da expulsão dos franceses e seus aliados tamoios, em 1575. Nesta época a lagoa ainda era chamada pelos índios de Sacopenapã ou Sacopã. Rodrigo de Freitas era filho de João de Freitas Castro e Melo, que havia comprado as terras onde havia funcionado o engenho primitivo. Rodrigo de Freitas agregou à sua chácara inicial outros engenhos, e sua propriedade ia da Piaçaba (o Caminho da Piaçaba é hoje a Rua Humaitá) até a Gávea, de Copacabana até o final do Leblon. A rua Jardim Botânico beirava a lagoa até a desembocadura do rio Cabeça, e até 1880 era chamada de Rua do Oliveira.",Augusto Malta,1906 – 1906,1906,FOTOGRAFIA/ Papel,N.A.,N.A.,N.A.,-22.973264,-43.24945,1906,Augusto Malta
013RJ012039,Avenida Delfim Moreira com nova iluminação pública,"A partir de 1907, quando a empresa canadense Light ganhou a concessão do governo para distribuir energia elétrica para a cidade, é que a iluminação pública começou a ser modificada, transformando a luz à gás para luz incandescente. Conhecida como polvo canadense pela população carioca, a empresa monopolizou não apenas a distribuição elétrica, mas foi aos poucos tomando conta do transporte público dos bondes e das linhas telefônicas. A Delfim Moreira era rua nova que foi alargada na prefeitura do Eng. Paulo de Frontin, em 1919.",Augusto Malta,1919 – 1919,1919,FOTOGRAFIA/ Papel,22.8 cm,16.8 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q187817"">Leblon</a>",-22.986262,-43.215877,1919,Augusto Malta
013RJ016005,Praia do Leblon,"Destaque para as obras na avenida Delfim Moreira, alargada na prefeitura do Engenheiro Paulo de Frontin, em 1919.",Augusto Malta,1919 – 1919,1919,FOTOGRAFIA/ Papel,22.7 cm,16.8 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q187817"">Leblon</a>",-22.988923,-43.228108,1919,Augusto Malta
0072137cx008-04,"Praça XV de novembro, chafariz do Mestre Valentim e, ao fundo, estação das barcas",nan,Marc Ferrez,1895 – 1905,N.A.,NEGATIVO/ Vidro,37 cm,21 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q2946148"">Centro</a>",-22.90306449,-43.175186240000016,1900,Marc Ferrez
001RO001013,Praia e Igreja de São Cristóvão,"Vista da Praia e da Igreja de São Cristóvão, antes do aterramento para a construção do cais do porto.",N.A.,1900 – 1910,N.A.,FOTOGRAFIA/ Papel,15.4 cm,7.6 cm,N.A.,-22.896326,-43.216296,1905,N.A.
001RO001014,"Monumento em homenagem ao General Osório, estátua equestre",nan,N.A.,1900 – 1910,N.A.,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.903025,-43.17462,1905,N.A.
001RO001015,"Monumento em homenagem a D. Pedro I, estátua equestre",nan,N.A.,1900 – 1910,N.A.,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.906852,-43.18247,1905,N.A.
001RO001025,Pedra do Índio,nan,N.A.,1900 – 1910,N.A.,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.905579,-43.120534,1905,N.A.
001RO002001,Vista dos bairros da Glória e do Catete; a partir de Santa Teresa,nan,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.918226,-43.181622,1906,N.A.
001RO002002,Vista da Igreja da Candelária e dos arredores da Praça XV de Novembro; a partir do Morro do Castelo,nan,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.906218,-43.17472100000001,1906,N.A.
001RO002003,"Vista do centro do Rio de Janeiro; ao fundo, a baía de Guanabara e Pão de Açúcar",nan,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.905828,-43.175674,1906,N.A.
001RO002004,Vista do Mercado e da Igreja da Candelária; a partir da Ilha das Cobras,nan,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.895896,-43.174654,1906,N.A.
001RO002005,Entrada da Baía da Guanabara e Cais Pharoux; a partir da Iha das Cobras,nan,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.895868,-43.173012,1906,N.A.
001RO002006,"Mirante do Corcovado; ao fundo, a Baía de Guanabara e o Morro do Pão de Açúcar","Em primeiro plano, grupo de pessoas.",N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.951917,-43.210454,1906,N.A.
001RO002007,"Praia de Botafogo; ao fundo, o Morro do Corcovado",nan,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q894624"">Botafogo (Bairro)</a>",-22.940923,-43.177306,1906,N.A.
001RO002008,"Praia de Botafogo; ao fundo, o Morro do Corcovado",nan,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q894624"">Botafogo (Bairro)</a>",-22.941402,-43.17820800000001,1906,N.A.
001RO002010,"Igreja Nossa Senhora de Copacabana; ao fundo, o Morro do Pão de Açúcar",nan,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.987229,-43.18841,1906,N.A.
001RO002011,Praia de Copacabana,nan,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q202730"">Copacabana</a>",-22.986051,-43.186174,1906,N.A.
001RO002012,"Praia de Copacabana; em destaque, a Igreja de Nossa Senhora de Copacabana",nan,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.985741,-43.189014,1906,N.A.
001RO002013,Igreja de Nossa Senhora de Copacabana,nan,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.985091,-43.189605,1906,N.A.
001RO002014,"Copacabana, praça Malvino Reis",nan,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q202730"">Copacabana</a>",-22.969055,-43.18463300000001,1906,N.A.
001RO002016,"Copacabana, Colégio Latino Americano",nan,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.963758,-43.182143,1906,N.A.
001RO002017,Bairro do Leme,"À direita, restaurante construído pela empresa de bondes.",N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.964067,-43.173941,1906,N.A.
001RO002018,Abertura do Túnel Novo,nan,N.A.,1903 – 1909,N.A.,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.961544,-43.175195,1906,N.A.
001RO002019,Palácio do Catete,nan,N.A.,1900 – 1910,N.A.,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.925376,-43.176666,1905,N.A.
001RO002020,Imprensa Nacional,nan,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.907206,-43.178087,1906,N.A.
001RO002021,Imprensa Nacional,nan,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.907658,-43.177911,1906,N.A.
001RO002022,Estação Estrada de Ferro Central do Brasil,Estação principal da Estrada de Ferro Central do Brasil.,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.904217000000006,-43.190391,1906,N.A.
001RO002023,"Rua Primeiro de Março (antiga Rua Direita), prédio dos Correios",nan,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q2946148"">Centro</a>",-22.90407,-43.174528,1906,N.A.
001RO002024,"Conselho Municipal, atual Palácio Pedro Ernesto",nan,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.9098,-43.176072,1906,N.A.
001RO002025,Palácio da Prefeitura Municipal,nan,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q10353440"">Campo de Santana</a>",-22.904382,-43.188149,1906,N.A.
001RO002026,Palácio Itamaraty,nan,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.903098,-43.187585,1906,N.A.
001RO002027,"Casa da Moeda, atual Arquivo Nacional",nan,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.905794,-43.190578,1906,N.A.
001RO002029,Campo de Santana,nan,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.907581,-43.189022,1906,N.A.
001RO002032,Aleia das Palmeiras Imperiais,nan,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.966399,-43.219425,1906,N.A.
001RO002033,Rua Primeiro de Março (antiga Rua Direita),nan,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,"<a class=""uri-value-link"" target=""_blank"" href=""http&#x3A;&#x2F;&#x2F;www.wikidata.org&#x2F;entity&#x2F;Q2946148"">Centro</a>",-22.903652,-43.174779,1906,N.A.
001RO002034,Caixa d'água do reservatório do Pedregulho,Inaugurada em 1888 por D. Pedro II.,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.892868,-43.231433,1906,N.A.
001RO002037,Arsenal da Marinha; a partir da Ilha das Cobras,nan,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.896307,-43.175033,1906,N.A.
001RO002039,Ilha Fiscal,nan,N.A.,N.A.,1906,FOTOGRAFIA/ Papel,15.5 cm,7.5 cm,N.A.,-22.897983,-43.165519,1906,N.A.
001RR002,"Avenida Central, atual Rio Branco","Vista geral da Avenida Central em direção à Prainha (atual Praça Mauá), na altura do cruzamento com a Rua do Ouvidor. À esquerda, vê-se a bifurcação com a Rua dos Ourives (atual Miguel Couto), onde está o edifício do magazine Primeiro Barateiro, que se estende até a Rua do Rosário.",A. Ribeiro,N.A.,1906,REPRODUÇÃO FOTOMECÂNICA/ Papel,13.9 cm,8.9 cm,N.A.,-22.903905,-43.178109,1906,A. Ribeiro
001RR004001,Rio de Janeiro visto da ilha de Villegagnon,nan,A. Ribeiro,N.A.,1907,REPRODUÇÃO FOTOMECÂNICA/ Papel,13.9 cm,8.1 cm,N.A.,-22.913179,-43.159586,1907,A. Ribeiro
001RR004002,Praça José de Alencar,"Destaque para estátua em homenagem ao escritor cearense José Martiniano de Alencar (1829 - 1877). Esculpida por Rodolfo Bernardelli, foi inaugurada em 01 de maio de 1897.",A. Ribeiro,1900 – 1910,N.A.,REPRODUÇÃO FOTOMECÂNICA/ Papel,14.0 cm,9.0 cm,N.A.,-22.933164,-43.176812,1905,A. Ribeiro
001RR004003,"Avenida Central, atual Rio Branco","Vista geral da Avenida Central, em direção à Prainha (atual Praça Mauá), na altura da bifurcação com a Rua Melvin Jones. À esquerda, ainda em construção, o edifício da Companhia Ferro Carril Jardim Botânico, conhecido pela sua Galeria Cruzeiro, onde funcionava a Estação de Bondes da Zona Sul.",A. Ribeiro,1901 – 1911,N.A.,REPRODUÇÃO FOTOMECÂNICA/ Papel,14.0 cm,9.0 cm,N.A.,-22.907702,-43.176658,1906,A. Ribeiro
001RR004004,Quartel do Batalhão Naval,nan,A. Ribeiro,1905 – 1915,N.A.,REPRODUÇÃO FOTOMECÂNICA/ Papel,14.0 cm,9.0 cm,N.A.,-22.895725,-43.172373,1910,A. Ribeiro
001RR004007,"Avenida Central, atual Rio Branco",nan,A. Ribeiro,1907 – 1917,N.A.,REPRODUÇÃO FOTOMECÂNICA/ Papel,14.0 cm,9.0 cm,N.A.,-22.897645,-43.18060300000001,1912,A. Ribeiro
001RR006001,Exposição Nacional de 1908 - Pavilhão dos Estados,nan,A. Ribeiro,N.A.,1908,REPRODUÇÃO FOTOMECÂNICA/ Papel,14.0 cm,9.0 cm,N.A.,-22.95158,-43.164475,1908,A. Ribeiro
001RR006002,Exposição Nacional de 1908 - Pavilhão das Indústrias,nan,A. Ribeiro,N.A.,1908,REPRODUÇÃO FOTOMECÂNICA/ Papel,14.0 cm,9.0 cm,N.A.,-22.956565,-43.164716,1908,A. Ribeiro
001RR006003,Exposição Nacional de 1908,"Ao centro, estufa do Jardim Botânico do Rio de Janeiro.",A. Ribeiro,N.A.,1908,REPRODUÇÃO FOTOMECÂNICA/ Papel,14.0 cm,9.0 cm,N.A.,-22.954288,-43.170087,1908,A. Ribeiro
001RR006004,Exposição Nacional de 1908,"Da esquerda para a direita: Pavilhão do Distrito Federal (de Rafael Rebecchi), Pavilhão da Sociedade Nacional de Agricultura e o Pavilhão de São Paulo (de Ramos de Azevedo),",A. Ribeiro,N.A.,1908,REPRODUÇÃO FOTOMECÂNICA/ Papel,14.0 cm,9.0 cm,N.A.,-22.954593,-43.165614,1908,A. Ribeiro
001RR006007,Exposição Nacional de 1908 - Pavilhões da Bahia e de Minas Gerais,"Pavilhões da Bahia e de Minas Gerais (ambos de autoria de Rafael Rebecchi), No centro da imagem um cais e, ao fundo, o Morro da Viúva.",A. Ribeiro,N.A.,1908,REPRODUÇÃO FOTOMECÂNICA/ Papel,14.0 cm,9.0 cm,N.A.,-22.955079,-43.168898,1908,A. Ribeiro
001RR006008,Exposição Nacional de 1908,"Em destaque, à esquerda, o Pavilhão de São Paulo, de autoria de Ramos de Azevedo.",A. Ribeiro,N.A.,1908,REPRODUÇÃO FOTOMECÂNICA/ Papel,14.0 cm,9.0 cm,N.A.,-22.954888,-43.168545,1908,A. Ribeiro
001RR006009,Exposição Nacional de 1908 - Palácio das Indústrias,"Antiga Escola Militar, o edifício foi totalmente reformado para o evento, recebendo um chafariz em sua parte central, denominado Château d'Eau. Ao fundo, os morros da Urca e do Pão de Açúcar.",Luiz Musso,N.A.,1908,REPRODUÇÃO FOTOMECÂNICA/ Papel,14.0 cm,9.0 cm,N.A.,-22.955812,-43.167083,1908,Luiz Musso
001RR006010,Exposição Nacional de 1908 - Pavilhão da Bahia,nan,Luiz Musso,N.A.,1908,REPRODUÇÃO FOTOMECÂNICA/ Papel,14.0 cm,9.0 cm,N.A.,-22.953388,-43.170168,1908,Luiz Musso
001RR007001,Avenida Rio Branco,nan,N.A.,1915 – 1925,N.A.,REPRODUÇÃO FOTOMECÂNICA/ Papel,14.0 cm,9.0 cm,N.A.,-22.906423,-43.177317,1920,N.A.
001RR007002,Palace Hotel,"Vista do Palace Hotel, na esquina da Avenida Rio Branco com a Rua Almirante Barroso, também conhecido como Hotel Guinle. Á direita, na Rua Almirante Barroso, o Teatro Phenix e, ao fundo, parte do Morro do Castelo.",N.A.,1912 – 1920,N.A.,REPRODUÇÃO FOTOMECÂNICA/ Papel,14.0 cm,9.0 cm,N.A.,-22.908293,-43.176632,1916,N.A.
001RR008,Avenida Niemeyer,"Homem montado à cavalo na Avenida Niemeyer, ao fundo, a Pedra da Gávea.",N.A.,1914 – 1924,N.A.,REPRODUÇÃO FOTOMECÂNICA/ Papel,9.0 cm,14.0 cm,N.A.,-23.000671,-43.244964,1919,N.A.
001TP001,Bairro de Copacabana,nan,Theodor Preising,N.A.,1927,REPRODUÇÃO FOTOMECÂNICA/ Papel,13.4 cm,8.3 cm,N.A.,-22.959809,-43.172585,1927,Theodor Preising
002003AM001,"Praça da República; ao fundo, o palácio da Prefeitura",nan,Augusto Malta,N.A.,"August 22, 1907",FOTOGRAFIA/ Papel,28.4 cm,22.4 cm,N.A.,-22.904172,-43.190544,1907,Augusto Malta
002003AM002,"Trecho da rua Marechal Floriano, entre a Uruguaiana e o Largo de Santa Rita",nan,Augusto Malta,N.A.,"July 24, 1906",FOTOGRAFIA/ Papel,29.2 cm,22.5 cm,N.A.,-22.900915,-43.18222,1906,Augusto Malta
002003AM003,Escola Militar,"Vista da Escola Militar, entre os morros da Urca (à esquerda) e o da Babilônia (à direita); com a Praia Vermelha ao fundo.",Augusto Malta,N.A.,"November 3, 1907",FOTOGRAFIA/ Papel,28.2 cm,22.2 cm,N.A.,-22.954191,-43.170022,1907,Augusto Malta
002003AM004,Exposição Nacional de 1908 - Pavilhão dos Bombeiros,"À direita, o quiosque da fábrica de cerveja Paraense e, ao fundo, o sopé do morro da Babilônia.",Augusto Malta,N.A.,"August 10, 1908",FOTOGRAFIA/ Papel,28.2 cm,22.3 cm,N.A.,-22.953471,-43.167663,1908,Augusto Malta
002010TM003,Construção do bondinho do Pão de Açúcar,nan,Therezio Mascarenhas,1908 – 1912,N.A.,FOTOGRAFIA/ Papel,13.0 cm,18.0 cm,N.A.,-22.955636,-43.167233,1910,Therezio Mascarenhas
002010TM007,Construção do bondinho do Pão de Açúcar,nan,Therezio Mascarenhas,1908 – 1912,N.A.,FOTOGRAFIA/ Papel,11.4 cm,15.1 cm,N.A.,-22.94948,-43.156536,1910,Therezio Mascarenhas
002010TM014,Construção do bondinho do Pão de Açúcar,"Destaque para o prédio que sediou o Palácio das Indústrias, na Exposição Nacional de 1908.",Therezio Mascarenhas,1908 – 1912,N.A.,FOTOGRAFIA/ Papel,11.6 cm,16.5 cm,N.A.,-22.955368,-43.166314,1910,Therezio Mascarenhas
002010TM015,Construção do bondinho do Pão de Açúcar,nan,Therezio Mascarenhas,1908 – 1912,N.A.,FOTOGRAFIA/ Papel,13.0 cm,18.0 cm,N.A.,-22.951752,-43.165253,1910,Therezio Mascarenhas
002010TM016,Construção do bondinho do Pão de Açúcar,nan,Therezio Mascarenhas,1908 – 1912,N.A.,FOTOGRAFIA/ Papel,11.7 cm,17.3 cm,N.A.,-22.955917000000003,-43.167033,1910,Therezio Mascarenhas
002010TM026,"Construção do bondinho do Pão de Açúcar, visitantes",nan,Therezio Mascarenhas,1908 – 1912,N.A.,FOTOGRAFIA/ Papel,17.0 cm,11.6 cm,N.A.,-22.951469,-43.165492,1910,Therezio Mascarenhas
002010TM027,Construção do bondinho do Pão de Açúcar,nan,Therezio Mascarenhas,1908 – 1912,N.A.,FOTOGRAFIA/ Papel,11.7 cm,17.1 cm,N.A.,-22.951736,-43.165202,1910,Therezio Mascarenhas
002010TM028,Construção do bondinho do Pão de Açúcar,"Ao fundo, o Palácio das Indústrias (antiga Escola Militar), um dos pavilhões da Exposição de 1908.",Therezio Mascarenhas,1908 – 1912,N.A.,FOTOGRAFIA/ Papel,13.0 cm,18.0 cm,N.A.,-22.955187,-43.166259,1910,Therezio Mascarenhas
002010TM030,Construção do bondinho do Pão de Açúcar,nan,Therezio Mascarenhas,1908 – 1912,N.A.,FOTOGRAFIA/ Papel,18.0 cm,13.0 cm,N.A.,-22.951063,-43.16411,1910,Therezio Mascarenhas
002010TM031,Construção do bondinho do Pão de Açúcar,nan,Therezio Mascarenhas,1908 – 1912,N.A.,FOTOGRAFIA/ Papel,17.3 cm,11.2 cm,N.A.,-22.949252,-43.15636,1910,Therezio Mascarenhas
